oh good afternoon	0	0	0
oh greetings	0	0	0
oh howdy	0	0	0
i cannot talk to my mother anymore	0	1	0
i cannot talk to my father anymore	0	1	0
i cannot talk to my mom anymore	0	1	0
i cannot talk to my dad anymore	0	1	0
i cannot talk to my sister anymore	0	1	0
i cannot talk to my brother anymore	0	1	0
i cannot talk to my parents anymore	0	1	0
i cannot talk to my wife anymore	0	1	0
i cannot talk to my husband anymore	0	1	0
i cannot talk to my son anymore	0	1	0
i cannot talk to my daughter anymore	0	1	0
i cannot talk to my grandmother anymore	0	1	0
i cannot talk to my girlfriend anymore	0	1	0
i cannot talk to my boyfriend anymore	0	1	0
my mother and i had a fight	0	1	0
my father and i had a fight	0	1	0
my mom and i had a fight	0	1	0
my dad and i had a fight	0	1	0
my sister and i had a fight	0	1	0
my brother and i had a fight	0	1	0
my parents and i had a fight	0	1	0
my wife and i had a fight	0	1	0
my husband and i had a fight	0	1	0
my son and i had a fight	0	1	0
my daughter and i had a fight	0	1	0
my grandmother and i had a fight	0	1	0
my girlfriend and i had a fight	0	1	0
my boyfriend and i had a fight	0	1	0
why am i always so sad	1	1	0
why am i always so anxious	1	1	0
why am i always so lonely	1	1	0
why am i always so depressed	1	1	0
why am i always so miserable	1	1	0
why am i always so empty	1	1	0
why am i always so angry	1	1	0
why am i always so tired	1	1	0
why am i always so scared	1	1	0
why am i always so hopeless	1	1	0
why am i always so stressed	1	1	0
why am i always so afraid	1	1	0
why am i always so happy	1	0	1
why am i always so great	1	0	1
why am i always so better	1	0	1
why am i always so excited	1	0	1
why am i always so relieved	1	0	1
why am i always so hopeful	1	0	1
i just feel sad again	0	1	0
i just feel anxious again	0	1	0
i just feel lonely again	0	1	0
i just feel depressed again	0	1	0
i just feel miserable again	0	1	0
i just feel empty again	0	1	0
i just feel angry again	0	1	0
i just feel tired again	0	1	0
i just feel scared again	0	1	0
i just feel hopeless again	0	1	0
i just feel stressed again	0	1	0
i just feel afraid again	0	1	0
i just feel happy again	0	0	1
i just feel great again	0	0	1
i just feel better again	0	0	1
i just feel excited again	0	0	1
i just feel relieved again	0	0	1
i just feel hopeful again	0	0	1
i keep hoping for a vacation	0	0	0
i keep hoping for more money	0	0	0
i keep hoping for some peace	0	0	0
i keep hoping for a fresh start	0	0	0
i keep hoping for someone to talk to	0	0	0
i keep hoping for help	0	0	0
i keep hoping for a break	0	0	0
i keep hoping for to be happy	0	0	0
i keep hoping for a better life	0	0	0
what i need is a vacation	0	0	0
what i need is more money	0	0	0
what i need is some peace	0	0	0
what i need is a fresh start	0	0	0
what i need is someone to talk to	0	0	0
what i need is help	0	0	0
what i need is a break	0	0	0
what i need is to be happy	0	0	0
what i need is a better life	0	0	0
i had a strange dream about falling	0	0	0
i had a strange dream about being chased	0	0	0
i had a strange dream about the ocean	0	0	0
i had a strange dream about my old school	0	0	0
i had a strange dream about flying	0	0	0
i had a strange dream about a dark house	0	0	0
i had a strange dream about my teeth falling out	0	0	0
i had a strange dream about a storm	0	0	0
my nightmares are about falling	0	1	0
my nightmares are about being chased	0	1	0
my nightmares are about the ocean	0	1	0
my nightmares are about my old school	0	1	0
my nightmares are about flying	0	1	0
my nightmares are about a dark house	0	1	0
my nightmares are about my teeth falling out	0	1	0
my nightmares are about a storm	0	1	0
i spend all day with computers	0	0	0
i spend all day with machines	0	0	0
i spend all day with robots	0	0	0
i spend all day with programs	0	0	0
i spend all day with algorithms	0	0	0
i spend all day with chatbots	0	0	0
i spend all day with a computer	0	0	0
i spend all day with a machine	0	0	0
i spend all day with a robot	0	0	0
i spend all day with a program	0	0	0
can computers really understand people?	1	0	0
can machines really understand people?	1	0	0
can robots really understand people?	1	0	0
can programs really understand people?	1	0	0
can algorithms really understand people?	1	0	0
can chatbots really understand people?	1	0	0
can a computer really understand people?	1	0	0
can a machine really understand people?	1	0	0
can a robot really understand people?	1	0	0
can a program really understand people?	1	0	0
yes definitely	0	0	0
yeah definitely	0	0	0
yep definitely	0	0	0
sure definitely	0	0	0
absolutely definitely	0	0	0
correct definitely	0	0	0
i do definitely	0	0	0
that is true definitely	0	0	0
uh huh definitely	0	0	0
well yes	0	0	0
well yeah	0	0	0
well yep	0	0	0
well sure	0	0	0
well absolutely	0	0	0
well correct	0	0	0
well i do	0	0	0
well that is true	0	0	0
well uh huh	0	0	0
no not at all	0	0	0
nope not at all	0	0	0
nah not at all	0	0	0
not really not at all	0	0	0
no way not at all	0	0	0
definitely not not at all	0	0	0
i do not not at all	0	0	0
never not at all	0	0	0
well no	0	0	0
well nope	0	0	0
well nah	0	0	0
well not really	0	0	0
well no way	0	0	0
well definitely not	0	0	0
well i do not	0	0	0
well never	0	0	0
i am i don't know	0	0	0
i am i dont know	0	0	0
i am not sure	0	0	0
i am maybe	0	0	0
i am perhaps	0	0	0
i am who knows	0	0	0
i am i have no idea	0	0	0
i am i cannot say	0	0	0
i am hard to say	0	0	0
i don't know really	0	0	0
i dont know really	0	0	0
not sure really	0	0	0
maybe really	0	0	0
perhaps really	0	0	0
who knows really	0	0	0
i have no idea really	0	0	0
i cannot say really	0	0	0
hard to say really	0	0	0
do you really say that?	1	0	0
do you really mean?	1	0	0
do you really know?	1	0	0
do you really think so?	1	0	0
do you really help?	1	0	0
do you really feel?	1	0	0
do you really do that?	1	0	0
do you really understand?	1	0	0
do you really care?	1	0	0
how can you say that	1	0	0
how can you mean	1	0	0
how can you know	1	0	0
how can you think so	1	0	0
how can you help	1	0	0
how can you feel	1	0	0
how can you do that	1	0	0
how can you understand	1	0	0
how can you care	1	0	0
they always ignores me	0	1	0
they always hates me	0	1	0
they always leaves	0	1	0
they always lets me down	0	1	0
they always messes things up	0	1	0
they always understands me	0	1	0
they always cares	0	1	0
they always laughs at me	0	1	0
they always forgets about me	0	1	0
nobody ever ignores me	0	1	0
nobody ever hates me	0	1	0
nobody ever leaves	0	1	0
nobody ever lets me down	0	1	0
nobody ever messes things up	0	1	0
nobody ever understands me	0	1	0
nobody ever cares	0	1	0
nobody ever laughs at me	0	1	0
nobody ever forgets about me	0	1	0
you are so stupid	0	1	0
you are so useless	0	1	0
you are so annoying	0	1	0
you are so pointless	0	1	0
you are so dumb	0	1	0
you are so a waste of time	0	1	0
you are so ridiculous	0	1	0
you are so boring	0	1	0
honestly this is stupid	0	1	0
honestly this is useless	0	1	0
honestly this is annoying	0	1	0
honestly this is pointless	0	1	0
honestly this is dumb	0	1	0
honestly this is a waste of time	0	1	0
honestly this is ridiculous	0	1	0
honestly this is boring	0	1	0
sorry my fault	0	0	0
so sorry my fault	0	0	0
i apologize my fault	0	0	0
my apologies my fault	0	0	0
forgive me my fault	0	0	0
pardon me my fault	0	0	0
well sorry	0	0	0
well so sorry	0	0	0
well i apologize	0	0	0
well my apologies	0	0	0
well forgive me	0	0	0
well pardon me	0	0	0
thank you for your help	0	0	1
thanks for your help	0	0	1
goodbye for your help	0	0	0
bye for your help	0	0	0
see you later for your help	0	0	0
i have to go for your help	0	0	0
take care for your help	0	0	0
alright thank you	0	0	1
alright thanks	0	0	1
alright goodbye	0	0	0
alright bye	0	0	0
alright see you later	0	0	0
alright i have to go	0	0	0
alright take care	0	0	0
i have problems at my job	0	1	0
i have problems at my boss	0	1	0
i have problems at my work	0	1	0
i have problems at my career	0	1	0
i have problems at my manager	0	1	0
i have problems at my coworkers	0	1	0
i have problems at my exams	0	1	0
i have problems at my classes	0	1	0
i have problems at my deadline	0	1	0
i have problems at my promotion	0	1	0
my job makes me miserable	0	1	0
my boss makes me miserable	0	1	0
my work makes me miserable	0	1	0
my career makes me miserable	0	1	0
my manager makes me miserable	0	1	0
my coworkers makes me miserable	0	1	0
my exams makes me miserable	0	1	0
my classes makes me miserable	0	1	0
my deadline makes me miserable	0	1	0
my promotion makes me miserable	0	1	0
i cannot get over losing my dog	0	1	0
i cannot get over losing my cat	0	1	0
i cannot get over losing my pet	0	1	0
i cannot get over losing my best friend	0	1	0
i cannot get over losing my friend	0	1	0
i cannot get over losing my goldfish	0	1	0
i cannot get over losing my hamster	0	1	0
i cannot get over losing my horse	0	1	0
since my dog died i feel empty	0	1	0
since my cat died i feel empty	0	1	0
since my pet died i feel empty	0	1	0
since my best friend died i feel empty	0	1	0
since my friend died i feel empty	0	1	0
since my goldfish died i feel empty	0	1	0
since my hamster died i feel empty	0	1	0
since my horse died i feel empty	0	1	0
someone mentioned the economy yesterday	0	0	0
someone mentioned sports yesterday	0	0	0
someone mentioned cooking yesterday	0	0	0
someone mentioned gardening yesterday	0	0	0
someone mentioned traffic yesterday	0	0	0
someone mentioned history yesterday	0	0	0
someone mentioned the moon yesterday	0	0	0
someone mentioned taxes yesterday	0	0	0
someone mentioned trains yesterday	0	0	0
someone mentioned pizza yesterday	0	0	0
someone mentioned the internet yesterday	0	0	0
someone mentioned music yesterday	0	0	0
i saw a video about the economy	0	0	0
i saw a video about sports	0	0	0
i saw a video about cooking	0	0	0
i saw a video about gardening	0	0	0
i saw a video about traffic	0	0	0
i saw a video about history	0	0	0
i saw a video about the moon	0	0	0
i saw a video about taxes	0	0	0
i saw a video about trains	0	0	0
i saw a video about pizza	0	0	0
i saw a video about the internet	0	0	0
i saw a video about music	0	0	0
