dialogue	train	my#2	by your converting what my friend says into a compliment on the sweetness of my temper	Your friend says into a compliment on the sweetness of your temper?
dialogue	train	i#6	But I am afraid you are giving it a turn which that gentleman did by no means intend	Is it because you are afraid I are giving it a turn which that gentleman did by no means intend that you came to me?
dialogue	val	my#2	Upon my word, I cannot exactly explain the matter--Darcy must speak for himself	Your word you cannot exactly explain the matter darcy must speak for himself?
dialogue	train	no#0	To yield readily--easily--to the _persuasion_ of a friend is no merit with you	Are you saying no just to be negative?
dialogue	train	no#0	To yield without conviction is no compliment to the understanding of either	Are you saying no just to be negative?
dialogue	train	you#2	You appear to me, Mr	Why do you think I appear to you?
dialogue	train	xnone#0	Darcy, to allow nothing for the influence of friendship and affection	I'm not sure I understand you fully.
dialogue	train	i#6	I am not particularly speaking of such a case as you have supposed about Mr	Is it because you are not particularly speaking of such a case as I have supposed about mr that you came to me?
dialogue	train	xnone#0	By all means	I'm not sure I understand you fully.
dialogue	val	what#0	at his own house especially, and of a Sunday evening, when he has nothing to do	Why do you ask?
dialogue	train	i#11	I see your design, Bingley	You say you see my design bingley?
dialogue	train	you#3	You dislike an argument, and want to silence this	We were discussing you -- not me.
dialogue	train	perhaps#0	Perhaps I do	You don't seem quite certain.
dialogue	train	alike#0	Arguments are too much like disputes	In what way?
dialogue	train	you#2	and then you may say whatever you like of me	Why do you think I may say whatever I like of you?
dialogue	train	what#0	What you ask	Why do you ask?
dialogue	train	my#2	is no sacrifice on my side	Your side?
dialogue	train	xnone#0	Darcy had much better finish his letter	I'm not sure I understand you fully.
dialogue	train	you#3	Do you not feel a great inclination, Miss Bennet, to seize such an opportunity of dancing a reel	We were discussing you -- not me.
dialogue	train	i#10	I heard you before	Perhaps in your fantasies we heard each other.
dialogue	train	i#11	but I could not immediately determine what to say in reply	You say but you could not immediately determine what to say in reply?
dialogue	train	xnone#0	Also Georgiana Wife of the Above	I'm not sure I understand you fully.
dialogue	train	your#0	Hold your noise	Why are you concerned over my noise?
dialogue	train	you#3	Keep still, you little devil, or I’ll cut your throat	We were discussing you -- not me.
dialogue	train	my#2	Don’t cut my throat, sir	Your throat sir?
dialogue	train	xnone#0	Pray don’t do it, sir	I'm not sure I understand you fully.
dialogue	val	name#0	Tell us your name	I am not interested in names.
dialogue	train	xnone#0	Give it mouth	I'm not sure I understand you fully.
dialogue	train	what#0	Show us where you live	Why do you ask?
dialogue	train	xnone#0	Pint out the place	I'm not sure I understand you fully.
dialogue	train	you#3	You young dog	We were discussing you -- not me.
dialogue	train	what#0	what fat cheeks you ha’ got	Why do you ask?
dialogue	val	if#0	Darn me if I couldn’t eat ’em	Do you think its likely that you couldnt eat em?
dialogue	train	if#0	and if I han’t half a mind to’t	Do you think its likely that you hant half a mind tot?
dialogue	train	xnone#0	Now lookee here	I'm not sure I understand you fully.
dialogue	train	your#0	Where’s your mother	Why are you concerned over my mother?
dialogue	train	my#1	That’s my mother	Tell me more about your family.
dialogue	train	your#0	And is that your father alonger your mother	Why are you concerned over my father alonger my mother?
dialogue	train	xnone#0	late of this parish	I'm not sure I understand you fully.
dialogue	train	my#2	Who d’ye live with,—supposin’ you’re kindly let to live, which I han’t made up my mind about	Your mind about?
dialogue	train	my#1	My sister, sir,—Mrs	Tell me more about your family.
dialogue	train	xnone#0	Joe Gargery,—wife of Joe Gargery, the blacksmith, sir	I'm not sure I understand you fully.
dialogue	train	you#1	the question being whether you’re to be let to live	What makes you think I am to be let to live?
dialogue	val	you#3	You know what a file is	We were discussing you -- not me.
dialogue	val	you#3	And you know what wittles is	We were discussing you -- not me.
dialogue	train	you#2	You get me a file	Why do you think I get you?
dialogue	train	you#2	And you get me wittles	Why do you think I get you?
dialogue	val	you#2	You bring ’em both to me	Why do you think I bring em both to you?
dialogue	train	your#0	Or I’ll have your heart and liver out	Why are you concerned over my heart and liver out?
dialogue	train	you#2	You bring me, to-morrow morning early, that file and them wittles	Why do you think I bring you?
dialogue	train	you#2	You bring the lot to me, at that old Battery over yonder	Why do you think I bring the lot to you?
dialogue	train	i#6	Now, I ain’t alone, as you may think I am	Is it because you are  that you came to me?
dialogue	train	i#6	There’s a young man hid with me, in comparison with which young man I am a Angel	Is it because you are a angel that you came to me?
dialogue	train	i#11	That young man hears the words I speak	You say that young man hears the words you speak?
dialogue	train	xnone#0	It is in wain for a boy to attempt to hide himself from that young man	I'm not sure I understand you fully.
dialogue	train	i#6	I am a keeping that young man from harming of you at the present moment, with great difficulty	Is it because you are a keeping that young man from harming of I at the present moment with great difficulty that you came to me?
dialogue	train	i#11	I find it wery hard to hold that young man off of your inside	You say you find it wery hard to hold that young man off of my inside?
dialogue	train	what#0	Now, what do you say	Why do you ask?
dialogue	train	if#0	Say Lord strike you dead if you don’t	Do you think its likely that I dont?
dialogue	val	you#3	you remember what you’ve undertook, and you remember that young man, and you get home	We were discussing you -- not me.
dialogue	train	xnone#0	Goo-good night, sir	I'm not sure I understand you fully.
dialogue	val	xnone#0	Much of that	I'm not sure I understand you fully.
dialogue	train	was#1	I wish I was a frog	Were you really?
dialogue	val	xnone#0	Or a eel	I'm not sure I understand you fully.
dialogue	train	you#3	Joe has been out a dozen times, looking for you, Pip	We were discussing you -- not me.
dialogue	train	xnone#0	And she’s out now, making it a baker’s dozen	I'm not sure I understand you fully.
dialogue	train	xnone#0	and what’s worse, she’s got Tickler with her	I'm not sure I understand you fully.
dialogue	train	xnone#0	She sot down	I'm not sure I understand you fully.
dialogue	train	xnone#0	and she got up, and she made a grab at Tickler, and she Ram-paged out	I'm not sure I understand you fully.
dialogue	train	what#0	That’s what she did	Why do you ask?
dialogue	train	xnone#0	she Ram-paged out, Pip	I'm not sure I understand you fully.
dialogue	val	xnone#0	Has she been gone long, Joe	I'm not sure I understand you fully.
dialogue	train	xnone#0	she’s been on the Ram-page, this last spell, about five minutes, Pip	I'm not sure I understand you fully.
dialogue	train	you#3	Get behind the door, old chap, and have the jack-towel betwixt you	We were discussing you -- not me.
dialogue	train	what#0	Where have you been, you young monkey	Why do you ask?
dialogue	train	i#11	I have only been to the churchyard	You say you have only been to the churchyard?
dialogue	train	if#0	If it warn’t for me you’d have been to the churchyard long ago, and stayed there	Do you think its likely that it warnt for you youd have been to the churchyard long ago and stayed there?
dialogue	train	what#0	Who brought you up by hand	Why do you ask?
dialogue	train	what#0	And why did I do it, I should like to know	Why do you ask?
dialogue	train	xnone#0	I’d never do it again	I'm not sure I understand you fully.
dialogue	train	i#11	I know that	You say you know that?
dialogue	train	i#10	I may truly say I’ve never had this apron of mine off since born you were	Perhaps in your fantasies we may truly say ive never had this apron of mine off since born each other.
dialogue	train	your#0	It’s bad enough to be a blacksmith’s wife (and him a Gargery) without being your mother	Why are you concerned over my mother?
dialogue	val	you#3	You may well say churchyard, you two	We were discussing you -- not me.
dialogue	val	xnone#0	What’s the matter _now	I'm not sure I understand you fully.
dialogue	train	i#10	I say, you know	Perhaps in your fantasies we say each other.
dialogue	train	xnone#0	Pip, old chap	I'm not sure I understand you fully.
dialogue	train	xnone#0	You’ll do yourself a mischief	I'm not sure I understand you fully.
dialogue	val	xnone#0	It’ll stick somewhere	I'm not sure I understand you fully.
dialogue	train	you#3	You can’t have chawed it, Pip	We were discussing you -- not me.
dialogue	train	if#0	If you can cough any trifle on it up, Pip, I’d recommend you to do it	Do you think its likely that I can cough any trifle on it up pip id recommend I to do it?
dialogue	train	your#0	Manners is manners, but still your elth’s your elth	Why are you concerned over my elths my elth?
dialogue	train	perhaps#0	Now, perhaps you’ll mention what’s the matter	You don't seem quite certain.
dialogue	train	you#3	you staring great stuck pig	We were discussing you -- not me.
dialogue	train	you#3	You know, Pip	We were discussing you -- not me.
dialogue	train	always#0	you and me is always friends, and I’d be the last to tell upon you, any time	Can you think of a specific example?
dialogue	train	xnone#0	But such a	I'm not sure I understand you fully.
dialogue	train	xnone#0	such a most oncommon Bolt as that	I'm not sure I understand you fully.
dialogue	train	xnone#0	Been bolting his food, has he	I'm not sure I understand you fully.
dialogue	train	you#3	You know, old chap	We were discussing you -- not me.
dialogue	train	was#1	I Bolted, myself, when I was your age—frequent—and as a boy I’ve been among a many Bolters	Were you really?
dialogue	train	i#10	but I never see your Bolting equal yet, Pip, and it’s a mercy you ain’t Bolted dead	Perhaps in your fantasies we never see my bolting equal yet pip and its a mercy each other.
dialogue	train	you#3	You come along and be dosed	We were discussing you -- not me.
dialogue	val	because#0	because he had had a turn	Is that the real reason?
dialogue	train	xnone#0	was that great guns, Joe	I'm not sure I understand you fully.
dialogue	train	xnone#0	There’s another conwict off	I'm not sure I understand you fully.
dialogue	train	what#0	What does that mean, Joe	Why do you ask?
dialogue	train	xnone#0	What’s a convict	I'm not sure I understand you fully.
dialogue	train	xnone#0	There was a conwict off last night	I'm not sure I understand you fully.
dialogue	train	xnone#0	And they fired warning of him	I'm not sure I understand you fully.
dialogue	train	xnone#0	And now it appears they’re firing warning of another	I'm not sure I understand you fully.
dialogue	train	xnone#0	Drat that boy	I'm not sure I understand you fully.
dialogue	val	what#0	what a questioner he is	Why do you ask?
dialogue	train	no#0	Ask no questions, and you’ll be told no lies	Are you saying no just to be negative?
dialogue	train	if#0	I should like to know—if you wouldn’t much mind—where the firing comes from	Do you think its likely that I wouldnt much mind where the firing comes from?
dialogue	train	xnone#0	Lord bless the boy	I'm not sure I understand you fully.
dialogue	train	xnone#0	From the Hulks	I'm not sure I understand you fully.
dialogue	train	i#10	Well, I told you so	Perhaps in your fantasies we told each other.
dialogue	train	xnone#0	And please, what’s Hulks	I'm not sure I understand you fully.
dialogue	train	xnone#0	That’s the way with this boy	I'm not sure I understand you fully.
dialogue	train	you#3	Answer him one question, and he’ll ask you a dozen directly	We were discussing you -- not me.
dialogue	train	are#1	Hulks are prison-ships, right ’cross th’ meshes	Did you think they might not be prison ships right cross th meshes?
dialogue	train	i#11	I wonder who’s put into prison-ships, and why they’re put there	You say you wonder whos put into prison ships and why theyre put there?
dialogue	train	i#10	I tell you what, young fellow	Perhaps in your fantasies we tell each other.
dialogue	val	i#10	I didn’t bring you up by hand to badger people’s lives out	Perhaps in your fantasies we didnt bring each other.
dialogue	train	if#0	It would be blame to me and not praise, if I had	Do you think its likely that you had?
dialogue	val	always#0	and they always begin by asking questions	Can you think of a specific example?
dialogue	train	you#3	Now, you get along to bed	We were discussing you -- not me.
dialogue	val	xnone#0	Get up, Mrs	I'm not sure I understand you fully.
dialogue	train	xnone#0	A boy with somebody else’s pork pie	I'm not sure I understand you fully.
dialogue	train	xnone#0	Halloa, young thief	I'm not sure I understand you fully.
dialogue	val	i#11	I couldn’t help it, sir	You say you couldnt help it sir?
dialogue	train	i#11	It wasn’t for myself I took it	You say it wasnt for yourself you took it?
dialogue	train	xnone#0	It’s the young man	I'm not sure I understand you fully.
dialogue	train	xnone#0	What’s in the bottle, boy	I'm not sure I understand you fully.
dialogue	train	you#3	I think you have got the ague	We were discussing you -- not me.
dialogue	val	i#6	I’m much of your opinion, boy	Is it because you are much of my opinion boy that you came to me?
dialogue	train	xnone#0	It’s bad about here	I'm not sure I understand you fully.
dialogue	train	xnone#0	You’ve been lying out on the meshes, and they’re dreadful aguish	I'm not sure I understand you fully.
dialogue	train	my#2	I’ll eat my breakfast afore they’re the death of me	Your breakfast afore theyre the death of you?
dialogue	train	you#3	I’ll beat the shivers so far, I’ll bet you	We were discussing you -- not me.
dialogue	train	you#1	You’re not a deceiving imp	What makes you think I am not a deceiving imp?
dialogue	train	you#3	You brought no one with you	We were discussing you -- not me.
dialogue	train	no#0	Nor giv’ no one the office to follow you	Are you saying no just to be negative?
dialogue	train	you#3	I believe you	We were discussing you -- not me.
dialogue	train	i#2	I am glad you enjoy it	How have I helped you to be glad?
dialogue	train	was#1	I said I was glad you enjoyed it	Were you really?
dialogue	train	my#2	Thankee, my boy	Your boy?
dialogue	train	i#6	I am afraid you won’t leave any of it for him	Is it because you are afraid I wont leave any of it for him that you came to me?
dialogue	train	no#0	There’s no more to be got where that came from	Are you saying no just to be negative?
dialogue	train	xnone#0	Leave any for him	I'm not sure I understand you fully.
dialogue	train	xnone#0	The young man	I'm not sure I understand you fully.
dialogue	train	you#3	That you spoke of	We were discussing you -- not me.
dialogue	train	you#3	That was hid with you	We were discussing you -- not me.
dialogue	train	no#0	He_ don’t want no wittles	Are you saying no just to be negative?
dialogue	train	if#0	I thought he looked as if he did	Do you think its likely that he did?
dialogue	train	was#2	over there, where I found him nodding asleep, and thought it was you	Would you like to believe I was ?
dialogue	train	you#3	Dressed like you, you know, only with a hat	We were discussing you -- not me.
dialogue	train	alike#0	and with—the same reason for wanting to borrow a file	In what way?
dialogue	train	you#3	Didn’t you hear the cannon last night	We were discussing you -- not me.
dialogue	train	xnone#0	Then there _was_ firing	I'm not sure I understand you fully.
dialogue	train	i#10	I wonder you shouldn’t have been sure of that	Perhaps in your fantasies we wonder each other.
dialogue	train	xnone#0	for we heard it up at home, and that’s farther away, and we were shut in besides	I'm not sure I understand you fully.
dialogue	train	what#0	Why, see now	Why do you ask?
dialogue	val	xnone#0	Hears his number called, hears himself challenged, hears the rattle of the muskets, hears the orders ‘Make ready	I'm not sure I understand you fully.
dialogue	train	xnone#0	Cover him steady, men	I'm not sure I understand you fully.
dialogue	train	xnone#0	and is laid hands on—and there’s nothin	I'm not sure I understand you fully.
dialogue	train	xnone#0	And as to firing	I'm not sure I understand you fully.
dialogue	train	what#0	Why, I see the mist shake with the cannon, arter it was broad day,—But this man	Why do you ask?
dialogue	train	you#3	did you notice anything in him	We were discussing you -- not me.
dialogue	train	xnone#0	He had a badly bruised face	I'm not sure I understand you fully.
dialogue	train	what#0	Where is he	Why do you ask?
dialogue	train	xnone#0	Show me the way he went	I'm not sure I understand you fully.
dialogue	train	xnone#0	I’ll pull him down, like a bloodhound	I'm not sure I understand you fully.
dialogue	train	my#2	Curse this iron on my sore leg	Your sore leg?
dialogue	train	xnone#0	Give us hold of the file, boy	I'm not sure I understand you fully.
dialogue	val	what#0	And where the deuce ha’ _you_ been	Why do you ask?
dialogue	train	you#3	You might ha’ done worse	We were discussing you -- not me.
dialogue	train	my#2	I’m rather partial to Carols, myself, and that’s the best of reasons for my never hearing any	Your never hearing any?
dialogue	train	i#11	for I ain’t	You say for you aint?
dialogue	train	are#1	Ye are now to declare it	Did you think they might not be now to declare it?
dialogue	train	my#2	You have heard my friend overhead	Your friend overhead?
dialogue	val	your#0	oblige me with your opinion of this style	Why are you concerned over my opinion of this style?
dialogue	train	xnone#0	O, Un—cle Pum-ble—chook	I'm not sure I understand you fully.
dialogue	train	xnone#0	This _is_ kind	I'm not sure I understand you fully.
dialogue	train	no#0	It’s no more than your merits	Are you saying no just to be negative?
dialogue	train	are#0	And now are you all bobbish, and how’s Sixpennorth of halfpence	Why are you interested in whether I am all bobbish and hows sixpennorth of halfpence or not?
dialogue	train	you#3	Do you hear that	We were discussing you -- not me.
dialogue	train	you#3	be grateful, boy, to them which brought you up by hand	We were discussing you -- not me.
dialogue	train	what#0	Why is it that the young are never grateful	Why do you ask?
dialogue	train	xnone#0	You’ve hit it, sir	I'm not sure I understand you fully.
dialogue	train	what#0	Plenty of subjects going about, for them that know how to put salt upon their tails	Why do you ask?
dialogue	train	xnone#0	That’s what’s wanted	I'm not sure I understand you fully.
dialogue	train	if#0	A man needn’t go far to find a subject, if he’s ready with his salt-box	Do you think its likely that hes ready with his salt box?
dialogue	train	xnone#0	Look at Pork alone	I'm not sure I understand you fully.
dialogue	train	xnone#0	There’s a subject	I'm not sure I understand you fully.
dialogue	train	if#0	If you want a subject, look at Pork	Do you think its likely that I want a subject look at pork?
dialogue	train	xnone#0	Many a moral for the young	I'm not sure I understand you fully.
dialogue	train	xnone#0	might be deduced from that text	I'm not sure I understand you fully.
dialogue	train	you#3	You listen to this	We were discussing you -- not me.
dialogue	train	xnone#0	swine were the companions of the prodigal	I'm not sure I understand you fully.
dialogue	train	xnone#0	The gluttony of Swine is put before us, as an example to the young	I'm not sure I understand you fully.
dialogue	val	what#0	What is detestable in a pig is more detestable in a boy	Why do you ask?
dialogue	train	xnone#0	Of course, or girl, Mr	I'm not sure I understand you fully.
dialogue	train	no#0	but there is no girl present	Are you saying no just to be negative?
dialogue	train	what#0	think what you’ve got to be grateful for	Why do you ask?
dialogue	train	if#0	If you’d been born a Squeaker	Do you think its likely that youd been born a squeaker?
dialogue	train	if#0	He _was_, if ever a child was	Do you think its likely that ever a child was?
dialogue	train	i#11	Well, but I mean a four-footed Squeaker	You say well but you mean a four footed squeaker?
dialogue	train	if#0	If you had been born such, would you have been here now	Do you think its likely that I had been born such would I have been here now?
dialogue	train	xnone#0	Unless in that form	I'm not sure I understand you fully.
dialogue	val	i#8	But I don’t mean in that form, sir	Don't you really mean in that form sir?
dialogue	train	xnone#0	Would he have been doing that	I'm not sure I understand you fully.
dialogue	train	no#0	No, he wouldn’t	Are you saying no just to be negative?
dialogue	train	what#0	And what would have been your destination	Why do you ask?
dialogue	train	no#0	No bringing up by hand then	Are you saying no just to be negative?
dialogue	train	xnone#0	Not a bit of it	I'm not sure I understand you fully.
dialogue	train	you#3	He was a world of trouble to you, ma’am	We were discussing you -- not me.
dialogue	val	xnone#0	Pork—regarded as biled—is rich, too	I'm not sure I understand you fully.
dialogue	train	xnone#0	Have a little brandy, uncle	I'm not sure I understand you fully.
dialogue	train	what#0	Why, how ever could Tar come there	Why do you ask?
dialogue	train	you#3	You must taste	We were discussing you -- not me.
dialogue	train	you#3	you must taste, to finish with, such a delightful and delicious present of Uncle Pumblechook’s	We were discussing you -- not me.
dialogue	val	you#3	You must know	We were discussing you -- not me.
dialogue	train	xnone#0	it’s a pie	I'm not sure I understand you fully.
dialogue	train	xnone#0	a savory pork pie	I'm not sure I understand you fully.
dialogue	train	xnone#0	Joe, we’ll do our best endeavours	I'm not sure I understand you fully.
dialogue	train	alike#0	let us have a cut at this same pie	In what way?
dialogue	train	you#3	a bit of savory pork pie would lay atop of anything you could mention, and do no harm	We were discussing you -- not me.
dialogue	train	you#3	You shall have some, Pip	We were discussing you -- not me.
dialogue	val	you#1	Here you are, look sharp, come on	What makes you think I am look sharp come on?
dialogue	train	xnone#0	Gracious goodness gracious me, what’s gone—with the—pie	I'm not sure I understand you fully.
dialogue	train	xnone#0	Excuse me, ladies and gentleman	I'm not sure I understand you fully.
dialogue	train	i#11	but as I have mentioned at the door to this smart young shaver	You say but as you have mentioned at the door to this smart young shaver?
dialogue	val	name#0	I am on a chase in the name of the king, and I want the blacksmith	I am not interested in names.
dialogue	train	what#0	And pray what might you want with _him	Why do you ask?
dialogue	train	i#11	speaking for myself, I should reply, the honour and pleasure of his fine wife’s acquaintance	You say speaking for yourself you should reply the honour and pleasure of his fine wifes acquaintance?
dialogue	train	i#11	speaking for the king, I answer, a little job done	You say speaking for the king you answer a little job done?
dialogue	train	you#3	You see, blacksmith	We were discussing you -- not me.
dialogue	train	are#1	As they are wanted for immediate service, will you throw your eye over them	Did you think they might not be wanted for immediate service will I throw my eye over them?
dialogue	train	you#3	Then will you set about it at once, blacksmith	We were discussing you -- not me.
dialogue	train	xnone#0	as it’s on his Majesty’s service	I'm not sure I understand you fully.
dialogue	train	if#0	And if my men can bear a hand anywhere, they’ll make themselves useful	Do you think its likely that your men can bear a hand anywhere theyll make themselves useful?
dialogue	train	you#2	Would you give me the time	Why do you think I give you?
dialogue	train	xnone#0	It’s just gone half past two	I'm not sure I understand you fully.
dialogue	train	xnone#0	That’s not so bad	I'm not sure I understand you fully.
dialogue	train	if#0	even if I was forced to halt here nigh two hours, that’ll do	Do you think its likely that you was forced to halt here nigh two hours thatll do?
dialogue	train	what#0	How far might you call yourselves from the marshes, hereabouts	Why do you ask?
dialogue	train	i#11	Not above a mile, I reckon	You say not above a mile you reckon?
dialogue	train	xnone#0	Just a mile	I'm not sure I understand you fully.
dialogue	train	xnone#0	We begin to close in upon ’em about dusk	I'm not sure I understand you fully.
dialogue	train	my#2	A little before dusk, my orders are	Your orders are?
dialogue	train	xnone#0	Anybody here seen anything of any such game	I'm not sure I understand you fully.
dialogue	train	i#11	they’ll find themselves trapped in a circle, I expect, sooner than they count on	You say theyll find themselves trapped in a circle you expect sooner than they count on?
dialogue	train	if#0	If you’re ready, his Majesty the King is	Do you think its likely that I are ready his majesty the king is?
dialogue	train	xnone#0	Give him wine, Mum	I'm not sure I understand you fully.
dialogue	train	no#0	I’ll engage there’s no tar in that	Are you saying no just to be negative?
dialogue	train	xnone#0	Good stuff, eh, sergeant	I'm not sure I understand you fully.
dialogue	train	you#3	I’ll tell you something	We were discussing you -- not me.
dialogue	train	i#11	I suspect that stuff’s of _your_ providing	You say you suspect that stuffs of my providing?
dialogue	train	you#1	you’re a man that knows what’s what	What makes you think I am a man that knows whats what?
dialogue	train	xnone#0	D’ye think so	I'm not sure I understand you fully.
dialogue	train	xnone#0	Have another glass	I'm not sure I understand you fully.
dialogue	train	xnone#0	Hob and nob	I'm not sure I understand you fully.
dialogue	train	xnone#0	the two villains	I'm not sure I understand you fully.
dialogue	train	i#11	I hope, Joe, we shan’t find them	You say you hope joe we shant find them?
dialogue	train	if#0	I’d give a shilling if they had cut and run, Pip	Do you think its likely that they had cut and run pip?
dialogue	train	xnone#0	at the double	I'm not sure I understand you fully.
dialogue	train	xnone#0	This way for the runaway convicts	I'm not sure I understand you fully.
dialogue	train	are#1	Here are both men	Did you think they might not be both men?
dialogue	train	you#3	Surrender, you two	We were discussing you -- not me.
dialogue	train	you#3	and confound you for two wild beasts	We were discussing you -- not me.
dialogue	val	i#11	I_ took him	You say you took him?
dialogue	train	i#10	I_ give him up to you	Perhaps in your fantasies we give him up to each other.
dialogue	train	xnone#0	It’s not much to be particular about	I'm not sure I understand you fully.
dialogue	train	alike#0	it’ll do you small good, my man, being in the same plight yourself	In what way?
dialogue	train	i#8	I don’t expect it to do me any good	Don't you really expect it to do you any good?
dialogue	train	i#8	I don’t want it to do me more good than it does now	Don't you really want it to do you more good than it does now?
dialogue	train	xnone#0	He knows it	I'm not sure I understand you fully.
dialogue	train	xnone#0	That’s enough for me	I'm not sure I understand you fully.
dialogue	train	xnone#0	Take notice, guard,—he tried to murder me	I'm not sure I understand you fully.
dialogue	val	xnone#0	Tried to murder him	I'm not sure I understand you fully.
dialogue	train	xnone#0	Try, and not do it	I'm not sure I understand you fully.
dialogue	train	i#11	I took him, and giv’ him up	You say you took him and giv him up?
dialogue	val	what#0	that’s what I done	Why do you ask?
dialogue	train	if#0	He’s a gentleman, if you please, this villain	Do you think its likely that I please this villain?
dialogue	train	xnone#0	Now, the Hulks has got its gentleman again, through me	I'm not sure I understand you fully.
dialogue	train	my#2	Worth my while, too, to murder him, when I could do worse and drag him back	Your while too to murder him what you could do worse and drag him back?
dialogue	val	xnone#0	He tried—he tried-to—murder me	I'm not sure I understand you fully.
dialogue	train	i#11	Single-handed I got clear of the prison-ship	You say single handed you got clear of the prison ship?
dialogue	train	i#11	I made a dash and I done it	You say you made a dash and you done it?
dialogue	train	xnone#0	Let _him_ go free	I'm not sure I understand you fully.
dialogue	val	i#11	Let _him_ profit by the means as I found out	You say let him profit by the means as you found out?
dialogue	train	xnone#0	Let _him_ make a tool of me afresh and again	I'm not sure I understand you fully.
dialogue	train	no#0	No, no, no	Are you saying no just to be negative?
dialogue	train	if#0	If I had died at the bottom there	Do you think its likely that you had died at the bottom there?
dialogue	train	xnone#0	He tried to murder me	I'm not sure I understand you fully.
dialogue	train	if#0	I should have been a dead man if you had not come up	Do you think its likely that I had not come up?
dialogue	train	xnone#0	He’s a liar born, and he’ll die a liar	I'm not sure I understand you fully.
dialogue	train	xnone#0	Look at his face	I'm not sure I understand you fully.
dialogue	train	xnone#0	ain’t it written there	I'm not sure I understand you fully.
dialogue	train	xnone#0	Let him turn those eyes of his on me	I'm not sure I understand you fully.
dialogue	train	i#11	I defy him to do it	You say you defy him to do it?
dialogue	val	you#3	Do you see him	We were discussing you -- not me.
dialogue	train	you#3	Do you see what a villain he is	We were discussing you -- not me.
dialogue	val	you#3	Do you see those grovelling and wandering eyes	We were discussing you -- not me.
dialogue	train	what#0	That’s how he looked when we were tried together	Why do you ask?
dialogue	train	xnone#0	He never looked at me	I'm not sure I understand you fully.
dialogue	train	you#1	You are not much to look at	What makes you think I am not much to look at?
dialogue	train	i#10	Didn’t I tell you	Perhaps in your fantasies we tell each other.
dialogue	train	if#0	that he would murder me, if he could	Do you think its likely that he could?
dialogue	train	xnone#0	Enough of this parley	I'm not sure I understand you fully.
dialogue	train	xnone#0	Light those torches	I'm not sure I understand you fully.
dialogue	train	you#1	You are expected on board	What makes you think I am expected on board?
dialogue	train	you#1	they know you are coming	What makes you think I am coming?
dialogue	train	my#2	Don’t straggle, my man	Your man?
dialogue	train	xnone#0	Close up here	I'm not sure I understand you fully.
dialogue	train	i#11	I wish to say something respecting this escape	You say you wish to say something respecting this escape?
dialogue	train	xnone#0	It may prevent some persons laying under suspicion alonger me	I'm not sure I understand you fully.
dialogue	train	you#3	You can say what you like	We were discussing you -- not me.
dialogue	train	you#3	but you have no call to say it here	We were discussing you -- not me.
dialogue	train	you#3	You’ll have opportunity enough to say about it, and hear about it, before it’s done with, you know	We were discussing you -- not me.
dialogue	train	i#11	I know, but this is another pint, a separate matter	You say you know but this is another pint a separate matter?
dialogue	train	xnone#0	A man can’t starve	I'm not sure I understand you fully.
dialogue	val	i#7	at least _I_ can’t	How do you think that you can't ?
dialogue	train	i#11	I took some wittles, up at the willage over yonder,—where the church stands a’most out on the marshes	You say you took some wittles up at the willage over yonder where the church stands amost out on the marshes?
dialogue	val	you#3	You mean stole	We were discussing you -- not me.
dialogue	val	you#3	And I’ll tell you where from	We were discussing you -- not me.
dialogue	train	xnone#0	From the blacksmith’s	I'm not sure I understand you fully.
dialogue	train	what#0	It was some broken wittles—that’s what it was—and a dram of liquor, and a pie	Why do you ask?
dialogue	train	you#3	Have you happened to miss such an article as a pie, blacksmith	We were discussing you -- not me.
dialogue	train	my#1	My wife did, at the very moment when you came in	Tell me more about your family.
dialogue	val	you#3	Don’t you know, Pip	We were discussing you -- not me.
dialogue	train	you#1	so you’re the blacksmith, are you	What makes you think I am the blacksmith are I?
dialogue	train	i#6	Than I’m sorry to say, I’ve eat your pie	Is it because you are sorry to say ive eat my pie that you came to me?
dialogue	train	you#1	God knows you’re welcome to it,—so far as it was ever mine	What makes you think I am welcome to it so far as it was ever mine?
dialogue	train	xnone#0	Would us, Pip	I'm not sure I understand you fully.
dialogue	train	you#3	Give way, you	We were discussing you -- not me.
dialogue	train	xnone#0	Was there ever such a boy as this	I'm not sure I understand you fully.
dialogue	train	xnone#0	wife of the Above	I'm not sure I understand you fully.
dialogue	train	alike#0	walk in the same all the days of my life	In what way?
dialogue	train	i#11	I say, Pip, old chap	You say you say pip old chap?
dialogue	train	what#0	what a scholar you are	Why do you ask?
dialogue	train	i#11	I should like to be	You say you should like to be?
dialogue	train	what#0	Why, here’s a J	Why do you ask?
dialogue	val	xnone#0	and a O equal to anythink	I'm not sure I understand you fully.
dialogue	train	xnone#0	Here’s a J and a O, Pip, and a J-O, Joe	I'm not sure I understand you fully.
dialogue	val	xnone#0	But read the rest, Jo	I'm not sure I understand you fully.
dialogue	train	xnone#0	The rest, eh, Pip	I'm not sure I understand you fully.
dialogue	train	xnone#0	One, two, three	I'm not sure I understand you fully.
dialogue	train	what#0	Why, here’s three Js, and three Os, and three J-O, Joes in it, Pip	Why do you ask?
dialogue	train	you#1	You ARE a scholar	What makes you think I am a scholar?
dialogue	train	what#0	How do you spell Gargery, Joe	Why do you ask?
dialogue	train	i#8	I don’t spell it at all	Don't you really spell it at all?
dialogue	train	you#3	But supposing you did	We were discussing you -- not me.
